Size,Instance Complexity,Optimal Found CF,Optimal Found PPM+MAN,Optimal Found PPM+CF,Optimal Found CF+0.25*PPM,Optimal Found CF+0.50*PPM,Optimal Found CF+0.75*PPM,Optimal Found CF+1*PPM,Optimal Found CF/PPM,Predicted Path Length CF,Predicted Path Length PPM+MAN,Predicted Path Length PPM+CF,Predicted Path Length CF+0.25*PPM,Predicted Path Length CF+0.50*PPM,Predicted Path Length CF+0.75*PPM,Predicted Path Length CF+1*PPM,Predicted Path Length CF/PPM,Ground Truth Path Length,Manhattan Path Length,Expansion CF,Expansion PPM+MAN,Expansion PPM+CF,Expansion CF+0.25*PPM,Expansion CF+0.50*PPM,Expansion CF+0.75*PPM,Expansion CF+1*PPM,Expansion CF/PPM,Expansion GT,Expansion Manhattan,Run Time CF,Run Time PPM+MAN,Run Time PPM+CF,Run Time Manhattan,Run Time CF+0.25*PPM,Run Time CF+0.50*PPM,Run Time CF+0.75*PPM,Run Time CF+1*PPM,Run Time CF/PPM,Run Time Inference CF,Run Time Inference PPM
128,1.076086956521739,0,0,0,0,0,0,100,0,113,101,101,101,101,101,99,127,99,99,231,233,223,129,141,162,174,283,99,351,111.99760437011719,188.00067901611328,127.99978256225586,216.99905395507812,70.9993839263916,72.00479507446289,86.99440956115723,92.00072288513184,158.00786018371582,13.9923095703125,10.998964309692383
128,1.8082191780821917,0,100,0,0,0,0,100,0,156,132,134,156,158,136,132,140,132,132,902,1025,601,871,864,770,673,609,132,1719,438.9982223510742,1071.0053443908691,840.998649597168,1442.9993629455566,897.9992866516113,486.008882522583,485.992431640625,359.999418258667,304.0006160736084,21.003246307373047,12.99428939819336
64,1.0681818181818181,0,100,100,100,100,100,100,0,49,47,47,47,47,47,47,51,47,47,56,65,58,47,47,47,47,58,47,136,30.00164031982422,45.00389099121094,27.017593383789062,48.99930953979492,40.998220443725586,33.99467468261719,23.006677627563477,18.99576187133789,24.001121520996094,18.008947372436523,13.995885848999023
256,1.003787878787879,0,0,0,0,0,0,0,0,315,297,297,313,309,309,307,345,265,265,1156,3983,2755,1008,1036,1109,1088,874,265,1268,527.9896259307861,9267.55142211914,3164.0002727508545,635.9529495239258,524.9993801116943,603.9988994598389,518.0060863494873,529.996395111084,391.03221893310547,43.000221252441406,18.001079559326172
64,1.0125,0,100,100,0,100,100,100,0,147,81,81,83,81,81,81,89,81,81,543,147,122,88,100,107,112,120,81,457,274.98936653137207,99.99799728393555,64.00346755981445,194.96893882751465,37.999868392944336,44.00277137756348,52.999258041381836,56.00261688232422,50.00042915344238,11.997222900390625,9.999752044677734
64,1.0147058823529411,100,0,0,100,100,100,100,0,69,71,71,69,69,69,69,71,69,69,73,100,97,74,74,75,75,78,69,69,58.99810791015625,98.00004959106445,66.00332260131836,26.995182037353516,33.0045223236084,32.00030326843262,33.99991989135742,45.030832290649414,44.96908187866211,16.999244689941406,16.998767852783203
32,1.5510204081632653,0,100,100,100,100,100,100,0,86,76,76,76,76,76,76,82,76,76,281,315,285,223,216,204,196,220,76,538,162.99772262573242,232.00511932373047,174.99613761901855,407.0014953613281,99.00164604187012,108.99662971496582,110.01753807067871,104.98237609863281,92.00334548950195,13.002395629882812,46.997785568237305
64,1.0163934426229508,0,100,100,100,100,100,100,0,76,62,62,62,62,62,62,68,62,62,128,86,77,66,70,72,76,87,62,607,65.0017261505127,62.00742721557617,40.991783142089844,270.98917961120605,32.003164291381836,31.00275993347168,30.995845794677734,35.00556945800781,36.99517250061035,19.99688148498535,12.004613876342773
32,1.76,100,0,0,100,100,100,100,100,44,46,46,44,44,44,44,44,44,44,262,111,227,131,58,58,57,57,44,338,133.93855094909668,69.000244140625,126.99770927429199,139.00446891784668,63.99822235107422,26.997804641723633,27.9998779296875,26.003122329711914,27.002334594726562,15.983819961547852,12.998342514038086
128,1.203883495145631,0,0,0,0,0,0,0,0,142,132,132,138,136,136,136,146,124,124,373,650,401,314,344,521,557,277,124,1028,148.99396896362305,631.0031414031982,272.0003128051758,452.00204849243164,135.99205017089844,134.00506973266602,202.99983024597168,219.00057792663574,109.99488830566406,15.003442764282227,13.996362686157227
96,1.0687022900763359,0,100,100,100,100,100,100,0,148,140,140,140,140,140,140,160,140,140,581,359,320,202,207,236,251,614,140,3432,258.00108909606934,461.99774742126465,218.99700164794922,2435.997486114502,97.00465202331543,137.9992961883545,114.99595642089844,110.00370979309082,292.00100898742676,13.996601104736328,11.999130249023438
128,1.0344827586206897,0,0,0,0,100,100,100,0,132,94,132,98,90,90,90,126,90,90,803,207,752,630,159,150,168,692,90,321,354.98571395874023,152.00114250183105,440.0029182434082,163.99669647216797,300.0040054321289,78.99618148803711,66.00213050842285,86.99941635131836,328.000545501709,14.997482299804688,10.99848747253418
128,1.0104166666666667,0,0,0,0,0,0,0,0,109,111,111,117,115,115,115,109,97,97,134,372,338,156,174,184,206,130,97,97,68.99714469909668,346.00257873535156,209.99526977539062,45.99785804748535,76.99894905090332,91.00103378295898,85.9980583190918,93.0018424987793,60.00041961669922,20.004987716674805,18.99409294128418
256,1.0031847133757963,0,0,0,0,0,0,0,0,359,355,355,347,347,343,333,419,315,315,1765,5898,5038,1216,1344,1468,1392,1237,315,1129,824.99098777771,22128.014087677002,9258.986234664917,542.9754257202148,601.0007858276367,734.0002059936523,780.0030708312988,1270.9951400756836,667.9987907409668,13.994455337524414,14.999866485595703
128,1.0260869565217392,0,0,0,0,0,0,0,0,128,124,124,124,122,122,120,136,118,118,172,278,252,144,146,152,164,154,118,1149,85.99638938903809,223.00004959106445,143.9986228942871,579.0038108825684,89.99872207641602,93.017578125,87.9831314086914,97.99814224243164,113.99960517883301,17.00115203857422,17.028331756591797
96,1.0526315789473684,0,100,100,100,100,100,100,0,124,100,100,100,100,100,100,130,100,100,307,196,182,111,122,126,141,243,100,350,180.00197410583496,172.00231552124023,117.01154708862305,201.01189613342285,54.993629455566406,65.0017261505127,60.99748611450195,80.0025463104248,156.9974422454834,23.00286293029785,20.99609375
128,1.009090909090909,0,100,100,100,0,100,100,0,157,111,111,111,113,111,111,145,111,111,550,206,184,123,139,148,156,350,111,697,365.9992218017578,228.00850868225098,156.99434280395508,330.0032615661621,65.0167465209961,62.97612190246582,76.0033130645752,72.9987621307373,199.0044116973877,31.000137329101562,23.999691009521484
96,1.0297029702970297,0,100,100,100,100,100,100,0,116,104,104,104,104,104,104,118,104,104,359,165,148,124,128,137,144,455,104,1105,211.03358268737793,127.96878814697266,87.9981517791748,721.0028171539307,99.99752044677734,80.0018310546875,89.99776840209961,80.00493049621582,278.99837493896484,21.992921829223633,16.000032424926758
96,1.010989010989011,0,0,0,100,100,100,100,0,96,94,94,92,92,92,92,130,92,92,198,176,167,102,107,115,122,417,92,1341,121.99258804321289,186.00869178771973,136.99102401733398,575.0012397766113,55.99784851074219,49.00002479553223,50.003767013549805,52.00076103210449,192.9948329925537,23.000001907348633,23.00262451171875
96,1.0136986301369864,0,100,100,100,100,100,100,0,82,74,74,74,74,74,74,84,74,74,111,117,108,86,85,85,88,114,74,74,51.003217697143555,73.99702072143555,65.99807739257812,27.001619338989258,34.993648529052734,42.00434684753418,46.004533767700195,49.993038177490234,51.00226402282715,19.011497497558594,15.992403030395508
64,1.0153846153846153,100,100,100,100,100,100,100,0,66,66,66,66,66,66,66,68,66,66,136,94,84,68,67,67,68,80,66,556,67.0006275177002,59.999942779541016,46.99993133544922,218.0001735687256,29.000043869018555,27.999162673950195,28.002023696899414,26.99875831604004,31.020641326904297,16.997575759887695,15.002727508544922
32,1.0476190476190477,0,100,100,100,100,100,100,100,26,22,22,22,22,22,22,22,22,22,108,27,117,22,22,22,22,25,22,99,47.99938201904297,13.012409210205078,60.98532676696777,35.99905967712402,12.000083923339844,12.997627258300781,11.001110076904297,11.998176574707031,10.003089904785156,18.0051326751709,13.992071151733398
128,1.2395833333333333,0,0,0,100,0,0,0,0,175,125,125,119,121,121,121,193,119,119,926,332,301,276,200,197,205,664,119,628,391.998291015625,299.99613761901855,184.01217460632324,292.9971218109131,134.5081329345703,94.00010108947754,103.00660133361816,113.99698257446289,339.0023708343506,15.978813171386719,18.009662628173828
256,1.0036630036630036,0,0,0,0,0,0,0,0,334,308,314,328,298,306,310,336,274,274,1054,4149,2710,993,806,828,857,856,274,8917,500.99849700927734,10122.001647949219,3778.0160903930664,4206.278324127197,492.97475814819336,375.0007152557373,396.00205421447754,400.9997844696045,394.000768661499,20.000219345092773,18.00370216369629
32,1.0416666666666667,100,100,100,100,100,100,100,100,25,25,25,25,25,25,25,25,25,25,26,30,27,25,25,25,25,26,25,82,12.003421783447266,17.000198364257812,13.99850845336914,42.998552322387695,11.003494262695312,11.998891830444336,10.005712509155273,10.996103286743164,11.00015640258789,10.995864868164062,12.000083923339844
32,1.0526315789473684,100,100,100,100,100,100,100,100,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,20,20,20,20,20,11.001110076904297,14.997482299804688,9.001493453979492,8.000612258911133,10.999679565429688,6.998538970947266,9.001493453979492,7.999897003173828,8.99958610534668,14.000415802001953,13.000249862670898
96,1.0106382978723405,0,100,100,100,100,100,100,0,97,95,95,95,95,95,95,129,95,95,118,191,165,108,112,115,122,293,95,1613,51.00131034851074,124.99713897705078,82.99851417541504,612.9961013793945,49.00193214416504,54.001569747924805,46.00191116333008,47.99699783325195,117.99979209899902,15.00558853149414,10.992765426635742
32,1.4090909090909092,0,100,100,0,0,100,100,0,33,31,31,33,33,31,31,35,31,31,54,46,71,48,50,48,48,51,31,102,20.003080368041992,22.995471954345703,31.001567840576172,38.00034523010254,18.000125885009766,22.002696990966797,19.99688148498535,17.999649047851562,20.000696182250977,15.00391960144043,17.559528350830078
128,1.0089285714285714,0,0,0,0,0,0,0,0,119,119,119,117,117,121,125,117,113,113,283,266,237,148,156,161,169,145,113,113,126.9998550415039,195.9998607635498,124.00031089782715,48.995256423950195,64.00036811828613,75.00076293945312,92.99993515014648,75.00028610229492,59.999942779541016,18.99862289428711,12.00103759765625
32,1.131578947368421,100,100,100,100,100,100,100,100,43,43,43,43,43,43,43,43,43,43,48,67,61,43,43,43,44,52,43,365,22.003650665283203,54.0006160736084,40.994882583618164,195.00160217285156,20.999908447265625,20.002365112304688,20.9963321685791,20.000934600830078,25.000810623168945,21.01612091064453,9.98377799987793
256,1.0129870129870129,0,0,0,0,0,0,0,0,286,282,282,260,262,262,260,290,234,234,955,3966,2592,615,624,651,686,801,234,2176,369.98915672302246,8666.000843048096,2843.9972400665283,2192.9988861083984,647.0088958740234,580.9922218322754,545.99928855896,580.0042152404785,621.0014820098877,14.99795913696289,10.00213623046875
256,1.0231481481481481,0,0,0,0,0,0,0,0,265,273,261,257,257,247,249,293,221,221,775,1927,1468,641,646,525,539,624,221,8454,481.003999710083,3787.0006561279297,1586.9979858398438,6095.192193984985,298.0020046234131,301.99694633483887,228.00445556640625,279.9959182739258,303.03454399108887,18.999814987182617,20.99776268005371
128,1.0120481927710843,0,0,0,0,0,0,0,0,94,90,90,86,86,86,86,98,84,84,119,206,198,111,107,112,124,130,84,143,42.998313903808594,110.99505424499512,97.00441360473633,64.99505043029785,55.004119873046875,39.00265693664551,53.99298667907715,46.00048065185547,53.002357482910156,12.000322341918945,10.00523567199707
128,1.010204081632653,0,100,100,100,100,100,100,0,109,99,99,99,99,99,99,121,99,99,335,176,149,140,111,117,118,354,99,1877,129.99534606933594,96.9996452331543,64.00561332702637,807.995080947876,67.00754165649414,50.02403259277344,60.973405838012695,69.99778747558594,176.00011825561523,22.996902465820312,14.994144439697266
128,1.010989010989011,0,0,0,100,0,0,0,0,98,96,96,92,94,94,94,98,92,92,137,251,235,112,116,120,128,118,92,995,88.99474143981934,152.00018882751465,146.99983596801758,373.2297420501709,40.999412536621094,42.01531410217285,48.98643493652344,51.000118255615234,54.99887466430664,13.000726699829102,11.003494262695312
128,1.0077519379844961,0,100,100,100,100,100,100,0,140,130,130,130,130,130,130,140,130,130,251,216,214,162,154,164,168,239,130,2838,115.95273017883301,180.00030517578125,103.99842262268066,1128.0128955841064,74.9819278717041,62.00122833251953,62.99924850463867,84.01298522949219,139.99342918395996,11.001110076904297,13.000726699829102
256,1.0480349344978166,0,0,0,0,0,0,0,0,356,328,320,356,310,306,326,368,240,240,2360,2313,1683,2099,1678,1642,1878,1917,240,5548,1147.996187210083,3613.0030155181885,1086.000919342041,3969.992160797119,915.9960746765137,763.9997005462646,765.9997940063477,967.0002460479736,875.0019073486328,18.99862289428711,18.998384475708008
32,1.6296296296296295,100,100,100,100,100,100,100,100,44,44,44,44,44,44,44,44,44,44,116,96,108,84,70,59,58,86,44,248,49.001455307006836,62.999725341796875,63.99989128112793,111.04774475097656,50.97246170043945,29.98495101928711,26.002168655395508,24.992942810058594,37.011146545410156,11.996984481811523,11.999368667602539
96,1.1166666666666667,100,100,100,100,100,100,100,0,67,67,67,67,67,67,67,73,67,67,94,86,85,75,72,70,74,132,67,625,43.99442672729492,61.02895736694336,54.97932434082031,281.022310256958,51.981210708618164,46.053171157836914,43.944358825683594,42.99759864807129,55.002450942993164,11.000394821166992,14.008522033691406
128,1.0084745762711864,0,0,0,0,0,0,0,0,131,125,125,125,125,127,127,135,119,119,549,321,290,163,191,207,219,273,119,187,211.99703216552734,214.00046348571777,170.00365257263184,65.99593162536621,81.00056648254395,91.00627899169922,83.98795127868652,92.99993515014648,147.99880981445312,12.988567352294922,10.007143020629883
128,1.0074074074074073,0,100,100,0,0,100,100,0,172,136,136,158,158,136,136,166,136,136,489,254,246,437,485,250,245,337,136,1902,195.78242301940918,162.0044708251953,145.0026035308838,800.9772300720215,193.00341606140137,223.9973545074463,109.00521278381348,199.9948024749756,186.0060691833496,15.012502670288086,11.987686157226562
32,2.05,100,0,0,100,100,100,100,100,41,43,43,41,41,41,41,41,41,41,96,115,82,70,59,58,58,53,41,235,46.9968318939209,71.0000991821289,46.006202697753906,119.28319931030273,36.00263595581055,42.99473762512207,30.031919479370117,27.968168258666992,27.001619338989258,17.998695373535156,19.001007080078125
64,1.011111111111111,0,0,0,0,0,0,0,0,105,93,99,101,107,107,93,107,91,91,877,179,828,805,277,230,178,879,91,295,445.01328468322754,141.99233055114746,559.9966049194336,115.99993705749512,363.00015449523926,136.00611686706543,110.99863052368164,92.99516677856445,456.00318908691406,18.003225326538086,16.00193977355957
128,1.009009009009009,0,0,0,0,0,0,0,0,140,114,114,114,114,116,116,142,112,112,416,349,298,133,142,157,162,380,112,1865,248.99983406066895,290.00306129455566,185.99796295166016,934.9994659423828,59.000492095947266,90.99984169006348,72.00074195861816,91.99905395507812,175.99964141845703,27.001380920410156,17.002344131469727
32,1.0555555555555556,100,100,100,100,100,100,100,100,19,19,19,19,19,19,19,19,19,19,23,23,20,19,19,19,19,19,19,35,17.99798011779785,27.00352668762207,20.998001098632812,20.0042724609375,7.999420166015625,9.000062942504883,6.996870040893555,9.000301361083984,7.999897003173828,19.00935173034668,20.992279052734375
64,1.0943396226415094,0,0,0,0,0,0,0,0,68,60,60,60,60,60,60,62,58,58,184,89,84,72,76,76,79,150,58,395,99.99418258666992,70.0066089630127,61.995744705200195,153.99503707885742,34.00111198425293,39.997100830078125,39.999961853027344,39.002180099487305,75.00600814819336,13.997793197631836,26.00383758544922
32,1.025,100,100,100,100,100,100,100,100,41,41,41,41,41,41,41,41,41,41,41,46,44,41,41,41,41,47,41,41,18.999338150024414,41.99838638305664,19.999980926513672,14.997243881225586,17.00282096862793,16.998291015625,17.002105712890625,20.998001098632812,26.99875831604004,18.003225326538086,14.001131057739258
64,1.1111111111111112,0,0,0,0,0,0,0,0,54,56,56,54,54,58,58,56,50,50,93,117,112,106,116,125,126,94,50,144,42.99736022949219,77.00085639953613,70.9981918334961,75.99902153015137,46.256065368652344,49.001455307006836,71.99978828430176,84.0001106262207,61.99526786804199,10.999679565429688,12.000083923339844
64,1.0149253731343284,100,100,100,100,100,100,100,100,68,68,68,68,68,68,68,68,68,68,86,112,102,72,71,73,81,80,68,68,81.9847583770752,122.99633026123047,82.00573921203613,60.00828742980957,71.99287414550781,44.001102447509766,54.0013313293457,55.002450942993164,50.9943962097168,19.99497413635254,25.006771087646484
64,1.0196078431372548,0,0,0,0,0,0,0,0,58,54,54,54,54,54,54,56,52,52,73,87,71,54,60,64,72,63,52,389,74.9967098236084,75.00576972961426,77.00061798095703,187.00003623962402,26.0007381439209,24.999618530273438,28.999805450439453,34.00230407714844,27.003765106201172,19.994735717773438,15.002250671386719
32,1.35,100,100,100,100,100,100,100,100,27,27,27,27,27,27,27,27,27,27,32,33,30,29,28,28,28,29,27,69,20.002126693725586,18.985748291015625,15.992164611816406,34.00015830993652,12.99738883972168,13.002634048461914,11.999845504760742,10.997533798217773,12.002229690551758,22.00794219970703,18.992185592651367
128,1.01,0,0,0,0,0,0,0,0,139,105,145,135,135,105,105,137,101,101,976,202,879,411,369,174,159,349,101,695,435.0011348724365,154.0052890777588,565.9952163696289,295.9926128387451,188.9965534210205,152.00209617614746,78.99713516235352,65.0327205657959,157.99760818481445,12.005329132080078,10.998964309692383
64,1.0153846153846153,0,100,100,100,100,100,100,0,100,66,66,66,66,66,66,78,66,66,402,80,77,71,69,69,72,102,66,204,233.99996757507324,85.00170707702637,65.0019645690918,107.00130462646484,34.99650955200195,36.997318267822266,40.007591247558594,40.99464416503906,81.00080490112305,18.99862289428711,27.99534797668457
256,1.004950495049505,0,0,0,0,0,0,0,0,249,215,229,207,209,209,207,261,203,203,1369,2567,1470,449,465,376,389,572,203,5048,874.9983310699463,5820.0013637542725,2065.9985542297363,2368.0009841918945,272.3093032836914,311.05589866638184,189.99958038330078,187.00313568115234,277.99344062805176,22.99976348876953,21.996021270751953
96,1.0142857142857142,0,100,100,100,100,100,100,0,73,71,71,71,71,71,71,75,71,71,82,134,131,86,103,112,115,85,71,650,62.00098991394043,151.99518203735352,77.0118236541748,294.98744010925293,39.99805450439453,52.001953125,53.99775505065918,63.001394271850586,53.99942398071289,16.00050926208496,17.998695373535156
